x,y
4326799000,0
7427137374,0
2326631318,0
171236582,0
7565618298,0
9089908323,1
2409678843,1
8696931439,1
3046095747,1
1775046253,1
9089147902,0
7142173354,0
4873693709,1
9614824189,1
9249472834,0
7567311376,0
7108158178,0
3504725986,0
6248676766,0
1737170236,0
6579743541,1
1128031582,0
597466275,1
3432758455,1
9635051576,0
2386665476,0
8261929050,0
6307224192,0
6556045713,1
5188805487,1
2469318067,1
1315800628,0
8102713065,1
3537331661,1
123355351,1
6615888388,0
5326770491,1
6058828967,1
7398170636,0
6734063161,1
3080544242,0
1476514367,1
6831265872,0
3219511387,1
4151380905,1
2734519412,0
9776565395,1
9894742580,0
4549517600,0
1092762655,1
3963134550,0
623203352,0
7601644071,1
3605791115,1
2479385006,0
5770609330,0
9350546934,0
3240147748,0
7936760659,1
22959876,0
7770408737,1
853161391,1
2134669495,1
8293903532,0
5485926018,0
1668474448,0
4127186991,1
3352611681,1
6816753590,0
6075488756,0
8960071018,0
2416388188,0
9227951854,0
8521198350,0
134576458,0
454601875,1
4567866880,0
3645579389,1
1585765467,1
4973683306,0
8995535349,1
4592150720,0
1812954332,0
349681321,1
2059531114,0
7261135525,1
4625316107,1
7875250368,0
1885715036,0
2103909079,1
5311451960,0
819968066,0
878346131,1
9350907907,1
7190003300,0
1794658140,0
3741474169,1
443884241,1
6789316165,1
9675587975,1
8457147050,0
1077126801,1
2445828575,1
1594836659,1
317755248,0
9598079793,1
163764451,1
5033794230,0
8185745519,1
6319747013,1
4342979662,0
6776565291,1
7324530846,0
8637141054,0
8091435437,1
2509523211,1
3523466987,1
8104395190,0
746429092,0
9442603590,0
4947560113,1
3588963856,0
7601225115,1
7093965331,1
2512835513,1
3301764627,1
5592250293,1
6112969419,1
9419270936,0
2139022658,0
3065424913,1
7203255485,1
8084639671,1
4999918448,0
1961493909,1
6083209705,1
3962326012,0
3724597805,1
93425558,0
4778372536,0
7378645134,0
3494983293,1
6417952283,1
8357108631,1
5777583761,1
3180881328,0
5210080227,1
4407773159,1
2496513762,0
4184647270,0
7924187011,1
1980939606,0
4656241319,1
3450107036,0
1475670442,0
543642673,1
946057336,0
1352299567,1
9581338733,1
7674404295,1
1471175471,1
708286766,0
6503963200,0
6772260960,0
3824085838,0
7462620960,0
716722105,1
4989492920,0
8862722764,0
9197540346,0
3030332088,0
142949997,1
2820316945,1
1335893797,1
6232591137,1
5084697384,0
3681737907,1
1697143351,1
8178663662,0
6825632298,0
7477041249,1
4479483986,0
2092008666,0
8096012577,1
8332017750,0
9365724819,1
6295173537,1
8092464843,1
5657643415,1
9306771351,1
7373344498,0
7056390238,0
6150583108,0
816523332,0
503059740,0
8068333553,1
1151649013,1
7306684656,0
4811853829,1
5414104353,1
7807973823,1
7617838666,0
9687249774,0
8963938742,0
7630321970,0
6925044294,0
536729429,1
1036140391,1
775396932,0
1730116086,0
4307483717,1
77311058,0
1113255042,0
2044034429,1
109929340,0
6361221898,0
6360418196,0
6818182400,0
2434341950,0
7088419784,0
518231090,0
1798225897,1
9803014707,1
9803226612,0
3865494681,1
5069872002,0
8557987507,1
5950031449,1
6778710351,1
1519174813,1
300665992,0
7165975448,0
2564600859,1
6914067166,0
6653634226,0
1509879812,0
7831293395,1
9052622448,0
6188886143,1
3631891102,0
3969383006,0
3786500551,1
8275398972,0
5216434468,0
4481732881,1
6123980239,1
2669081209,1
4665306744,0
8023604695,1
4116070634,0
5746785475,1
5535135551,1
7104697722,0
2773161137,1
2047341173,1
8322402762,0
5760474055,1
8860347092,0
235328645,1
6074612033,1
7853116270,0
1499428457,1
3580073364,0
8967446950,0
8259046082,0
6351023773,1
2638963192,0
6318524419,1
1740530868,0
1733314266,0
741603343,1
3706977995,1
9234090922,0
4261747851,1
8676210806,0
9877932621,1
4071020374,0
7054785774,0
1512377130,0
1247120986,0
8450052204,0
1003025538,0
8541239343,1
8762302069,1
1910229834,0
7570243357,1
7499791679,1
8523691353,1
803936541,1
5202866969,1
9399508520,0
7509533273,1
6361964484,0
5671077673,1
7808904724,0
4455170324,0
8364748256,0
3391806182,0
1091638823,1
4172025458,0
6766734385,1
3657684908,0
1058290438,0
3601278316,0
6781751476,0
6222508219,1
6292744574,0
189575837,1
8938076260,0
3798466931,1
6921203815,1
5371087373,1
2039512026,0
7342407616,0
8367890942,0
1158582260,0
3686606857,1
2518558167,1
7822863460,0
8948548505,1
3098636931,1
680790439,1
1136344999,1
6304443111,1
9436983865,1
5317547622,0
7047990463,1
9988587372,0
932649648,0
32297784,0
5698029838,0
2640679152,0
5265232338,0
3020626213,1
709126143,1
767537567,1
9193122028,0
664411078,0
2496140432,0
214825269,1
3414777245,1
4066399655,1
8635619427,1
575810232,0
3074610331,1
9045139689,1
1046743612,0
7398233327,1
4385751537,1
4862233180,0
3223312195,1
3491988104,0
6603509113,1
9863270180,0
3212734139,1
6682422826,0
1054142036,0
6531822883,1
5982031043,1
3835490557,1
4535153927,1
4516854328,0
8137294635,1
8686297528,0
4685762680,0
4900385457,1
45797333,1
7843929269,1
4201835852,0
2256186671,1
1602613441,1
840714052,0
4775759056,0
3375717586,0
3028595969,1
3483434424,0
5412137721,1
5032104056,0
4812043577,1
398577622,0
8956717870,0
9977079183,1
588242571,1
5784108475,1
6037615,1
4908786095,1
3948779758,0
762895843,1
3745404517,1
4601811195,1
1156891976,0
4046633881,1
9640630519,1
5305657661,1
2838370979,1
7928049195,1
523725472,0
6805325730,0
6911333630,0
4384751240,0
8143108134,0
2658181187,1
84524050,0
9415759676,0
5722194849,1
910984032,0
2014840403,1
1474841472,0
1446611144,0
228357496,0
1607896366,0
4784893029,1
9480160401,1
8132088054,0
9494142460,0
9321172110,0
3317374080,0
1229255540,0
1496736590,0
2645557522,0
5025480539,1
7654185269,1
4884974833,1
447951448,0
9476703909,1
3342016959,1
9777759913,1
8559057954,0
1489199158,0
6763295336,0
7180925210,0
2322212616,0
684683680,0
5078769479,1
1096467635,1
2257629368,0
60354353,1
6024485501,1
9826881796,0
8029859562,0
1812441723,1
4744121013,1
6459330223,1
1660045105,1
4163032564,0
7942152159,1
8492051575,1
5893589154,0
4895149412,0
5146354538,0
8750350255,1
490948086,0
4462593319,1
1454330605,1
5429623775,1
7081431346,0
3807032206,0
3702921463,1
9749801544,0
6809483924,0
4191825093,1
8379722203,1
6003555838,0
7502892599,1
5916863084,0
3638157313,1
6563620616,0
2537851799,1
7339664445,1
8123355065,1
7344513143,1
7360769861,1
9504340785,1
8852336653,1
9438586093,1
3021278825,1
9000667115,1
9900437710,0
2441178706,0
8298627167,1
8915732202,0
755750334,0
379131523,1
7263918001,1
3912180257,1
8005824309,1
4860885916,0
531483363,1
585051119,1
3764878698,0
2433271694,0
4490294021,1
3513149233,1
9822566877,1
3618152487,1
9258250430,0
2674971959,1
6898243675,1
324581021,1
5841832410,0
6110005141,1
1124352982,0
5983294853,1
6821282018,0
1777582636,0
2117837206,0
2318475931,1
2415664892,0
404596591,1
5939614395,1
4265752238,0
2959914418,0
5333110053,1
188216798,0
1462003475,1
6744220823,1
1915065193,1
7576886187,1
5906268246,0
3872338407,1
4443054016,0
1644262240,0
8009733118,0
5008705429,1
8116433473,1
5083231535,1
5491269226,0
8264125975,1
826250745,1
3487384545,1
3331157126,0
2463592906,0
5549417300,0
6283040343,1
2372342286,0
3966126664,0
5229201719,1
9120562734,0
5346079205,1
6770610612,0
8161529321,1
2741228658,0
9605663825,1
6727558406,0
5078558275,1
7631665665,1
95478826,0
4792505905,1
2562500153,1
7729615286,0
1250643286,0
8332038312,0
9092146563,1
6217116149,1
4630241693,1
7926800954,0
7780945756,0
9105899124,0
4099318304,0
5816264344,0
7756889869,1
9047541826,0
8048253920,0
3648634126,0
4987582152,0
3381411456,0
8648464146,0
9471064320,0
9020357026,0
2685530865,1
9058650943,1
453207659,1
5576256189,1
4061845362,0
923080761,1
5634720784,0
1265833964,0
1972077522,0
8839152778,0
2696855904,0
9422788752,0
5265752034,0
9878049525,1
305678757,1
6448458016,0
2714045735,1
3945820002,0
7210817763,1
4086502996,0
9887463862,0
9999273825,1
4668128115,1
3278337049,1
5054556373,1
9487155814,0
6392551969,1
2594460783,1
3199080815,1
6964082859,1
4105696404,0
4012454958,0
3436753542,0
3516448228,0
6294748690,0
6618306736,0
3031923481,1
8358170642,0
8485730352,0
8256749911,1
6185877753,1
693416656,0
6953898712,0
3351603480,0
3792265222,0
3695758504,0
9875928431,1
9175970946,0
6915254110,0
6362123899,1
2627857163,1
8389787273,1
2051603113,1
5057903798,0
8528430660,0
5309098680,0
6080431704,0
9865392711,1
6519313019,1
38474428,0
1840190160,0
384753615,1
1206950122,0
1527045615,1
8654284264,0
6035682231,1
7727263900,0
7832141172,0
3110144829,1
7180254890,0
4437740964,0
4420316284,0
5244491082,0
6459685639,1
2814719781,1
2460617798,0
5060205146,0
8086070552,0
5767093150,0
5713568721,1
4855776554,0
4483435013,1
9345669952,0
1100846347,1
7338422335,1
7642493666,0
4575116667,1
1445451279,1
1534073519,1
8841076975,1
5624065989,1
6555841341,1
6793082536,0
7233919050,0
7228432414,0
4205675730,0
9331559536,0
895295512,0
2544912325,1
3532818332,0
5221534066,0
5482545468,0
191501201,1
1431996694,0
8917922606,0
3489753105,1
7719573336,0
9632791810,0
8338544131,1
7870127748,0
3502523227,1
4176219762,0
4346286660,0
8295757725,1
7853753436,0
5590579721,1
2370722767,1
4775334446,0
453618218,0
9311794498,0
8216423027,1
4144434676,0
5734265895,1
5518691867,1
70807282,0
4007387307,1
5826860497,1
6227957734,0
9757323387,1
7058346528,0
3113170009,1
7025281767,1
1801703532,0
3337106453,1
6121344596,0
4510731791,1
6264787300,0
9755387243,1
6587722794,0
8267333904,0
3581714831,1
3642841502,0
8874630412,0
5497724590,0
798182970,0
805618412,0
9445070796,0
768930571,1
9358715457,1
5608769509,1
5841974448,0
4650374681,1
896892295,1
621188271,1
2748627159,1
5523318701,1
164413823,1
8321479667,1
2185344536,0
4795725930,0
9264395353,1
1424833838,0
9969258101,1
9847604746,0
9116690214,0
649484800,0
8758718027,1
8592536577,1
9677650150,0
614522359,1
7060042314,0
4125205359,1
8724561868,0
9643912593,1
2055530864,0
9053262408,0
4243004744,0
3568638566,0
4322067526,0
4318750344,0
1437697016,0
1689151030,0
7305373296,0
5527306458,0
5633374377,1
5165601875,1
4195952717,1
3883611872,0
1952372075,1
600290883,1
162093988,0
5702764482,0
5842167022,0
342089701,1
3198876074,0
4764570045,1
6636111825,1
5537506537,1
9200031551,1
1933896142,0
4525615107,1
4627449947,1
6973945682,0
6919480487,1
9029146418,0
1629556702,0
2792339170,0
1970271126,0
6150702980,0
1437711038,0
6119661632,0
7198343885,1
8871574777,1
1504081702,0
4186735801,1
1075650479,1
1524263620,0
7141609735,1
2094107210,0
3023448690,0
1685139347,1
7679047410,0
6517257370,0
5785775596,0
6096948932,0
2752668314,0
8552508776,0
2689623477,1
1632365640,0
3946585626,0
7902562658,0
3661609545,1
3668524251,1
5168077669,1
9677121772,0
6217921205,1
4619592334,0
5807491244,0
8042203584,0
8369121434,0
2502014626,0
6442495375,1
6762845960,0
8629876491,1
1941360126,0
5842521204,0
6296476645,1
853979,1
6021623935,1
5097878377,1
4258204300,0
3414990088,0
2254138931,1
2987955742,0
658028847,1
8187079537,1
113748261,1
6503656153,1
3582414652,0
5718363004,0
8236507476,0
6888632892,0
2815996577,1
9474441632,0
710970010,0
2929370549,1
2823745108,0
1761441884,0
2506377641,1
1976641899,1
3906665227,1
8866072290,0
1626203091,1
7108212135,1
8433077014,0
4785736144,0
8692390877,1
7285380359,1
5015161105,1
8470890744,0
5580258035,1
645647605,1
408319185,1
5119207637,1
8359256342,0
3636951780,0
8879541539,1
6426457286,0
5975071411,1
5220532048,0
3299055586,0
5807292171,1
6365372615,1
4476699874,0
6991272510,0
9463266451,1
906670445,1
6758852933,1
2341622361,1
9770332787,1
8718156019,1
8999257876,0
6886584234,0
9587542634,0
5067022424,0
4204019004,0
5332908687,1
2533686736,0
3323813377,1
7247547934,0
825881472,0
8589494223,1
2971247509,1
6162184071,1
7131504067,1
8062209277,1
8822842805,1
4643487139,1
2164783850,0
8006218141,1
765576259,1
688046366,0
8009923417,1
3137962763,1
6009896753,1
7020332210,0
7824870154,0
9132364975,1
8298700328,0
7750240655,1
9622453546,0
2622097635,1
5204613007,1
1919886091,1
723489119,1
3896975433,1
239944194,0
910352304,0
8960119964,0
1225516428,0
2039935699,1
6496784728,0
6783229817,1
2238041181,1
6156873976,0
5066849691,1
7616226907,1
2551011053,1
3711418279,1
7675745411,1
4472159379,1
4089184851,1
520662099,1
6234096959,1
4160672417,1
8997922507,1
3918338308,0
6142853834,0
8488912146,0
9689964767,1
9664068079,1
4231087552,0
691786362,0
8526309771,1
8660878107,1
3133755817,1
3185030320,0
2705167014,0
9674559401,1
2225074065,1
6562308854,0
1432049534,0
2451244991,1
9533367435,1
1046960624,0
4514861381,1
9343608139,1
6043594811,1
6194211259,1
2843792118,0
9841949218,0
1791896514,0
6906850431,1
995142280,0
8322499893,1
2589249076,0
7930093619,1
301263433,1
9344711687,1
3907978814,0
3249078860,0
4888954549,1
2096976773,1
2214010871,1
828093790,0
2924775691,1
6018774247,1
9837432168,0
5004092788,0
9122269098,0
3740181273,1
9744682659,1
1860139444,0
255132627,1
3927512959,1
8180670092,0
758085848,0
4228715258,0
240330253,1
4560226016,0
9531406215,1
7356915096,0
6063306533,1
6372396683,1
8071320471,1
950320610,0
4861894066,0
202755930,0
8129743016,0
1164932621,1
9328529748,0
4704014200,0
979850007,1
3638031153,1
8745816069,1
4470426441,1
2007330138,0
3768266996,0
5969844522,0
3001355176,0
2521506067,1
3753701844,0
3445526866,0
6890014152,0
9059976578,0
2207248665,1
7262408351,1
89323588,0
1890975893,1
8428057084,0
3028758014,0
7157555611,1
9480753118,0
8419061157,1
128463159,1
8536374704,0
6751540684,0
1243880728,0
5648399268,0
8868271576,0
8747616066,0
4254596114,0
2062104124,0
4668598790,0
1862856276,0
317490848,0
1591753018,0
3693070162,0
6412638556,0
4725806878,0
1276304231,1
9726032437,1
4571387087,1
3112958782,0
6399223985,1
1771615203,1
8281017425,1
8441237756,0
7899131016,0
9534150227,1
9220909757,1
7455153974,0
39038236,0
3303234521,1
6686453189,1
8886666577,1
7557075758,0
5749762593,1
5253769976,0
4939866324,0
8466741229,1
7461501096,0
394350765,1
9478942516,0
269114140,0
3298023107,1
1477971949,1
295898592,0
8739087080,0
4665484043,1
576307529,1
8786848920,0
4481233629,1
7679220132,0
1259680709,1
9451352488,0
2439598264,0
7004844445,1
1007308799,1
1851650872,0
8319000105,1
4969468813,1
3958410794,0
2995222479,1
6889303809,1
8990245215,1
3768808225,1
2133560445,1
4668097445,1
7114735137,1
1485304095,1
198086266,0
2335670508,0
4484895868,0
3143006494,0
2522874720,0
9948364123,1
8382928994,0
1637343832,0
709974851,1
9866129046,0
2022701663,1
2823045409,1
1842150679,1
84025977,1
8081441081,1
5320910710,0
4867951021,1
2519138438,0
8126385135,1
6645634717,1
5088144039,1
7075264884,0
6065429041,1
7137690679,1
3883954328,0
1804154855,1
5035560057,1
586226880,0
6343682557,1
7409836369,1
4473960806,0
5468064488,0
2033336233,1
7583448071,1
1592065515,1
6547666053,1
2006103658,0
5919539797,1
9678080184,0
9700823107,1
3090718556,0
4011898287,1
8495656792,0
7634796783,1
5858419989,1
5123396860,0
401677910,0
4982209999,1
4013242094,0
1619133293,1
6947491345,1
5407075763,1
4997016312,0
8990813454,0
6167738555,1
8658018834,0
4278616040,0
4215651566,0
672989211,1
2507698833,1
4568898995,1
9203764707,1
36097372,0
6104869818,0
4358125959,1
3258582413,1
6289367060,0
2984472051,1
3687726061,1
4152432898,0
3311935151,1
1090695333,1
4583984603,1
3730884440,0
4869921341,1
1609262855,1
4309789699,1
4703158509,1
6039199400,0
2578102443,1
5652023683,1
2419433918,0
1657628316,0
3238593894,0
141404557,1
9629661142,0
1516208662,0
3480615416,0
7131070634,0
9774490009,1
1022556186,0
8155518546,0
4933660439,1
1570677060,0
4294605602,0
8179846482,0
2635525654,0
3682464438,0
4630614558,0
2655575657,1
5968590170,0
5792792189,1
6563067481,1
1736744233,1
5739960931,1
6212692169,1
6726976396,0
2039061284,0
8281962134,0
4284821162,0
7309017580,0
8620671211,1
7353437577,1
3810014896,0
5829875284,0
1967468918,0
6971043379,1
2894689334,0
5926050891,1
4197208435,1
7221619306,0
4977333061,1
9126119262,0
6951629068,0
4030293080,0
8783076570,0
9085023176,0
7985605959,1
3002866939,1
1907489293,1
7603850238,0
1104499488,0
2240542406,0
1461679847,1
5442153382,0
4553714260,0
3920949492,0
2960853042,0
8534098706,0
2233227631,1
3882595499,1
7778992759,1
6450761421,1
7608712022,0
4097024802,0
4392914807,1
4861961769,1
8362193881,1
3232676398,0
1426309778,0
1742422740,0
9006041292,0
7546453076,0
8589799998,0
3117227453,1
5099739563,1
1194746321,1
6190259800,0
8882120160,0
8785070020,0
7660446491,1
9753394589,1
9325947584,0
9114394288,0
596368646,0
6158581814,0
7414139555,1
5859312598,0
525437701,1
3505680641,1
9506526545,1
2376590168,0
9247619847,1
8864429357,1
4979003240,0
6992377825,1
3193003809,1
7986230082,0
1509574696,0
9076482457,1
7779284804,0
8665012966,0
6264288728,0
2200123721,1
3001621174,0
14944648,0
4962923636,0
5921337395,1
9710215472,0
6498421801,1
5118798409,1
6561213935,1
6767301529,1
1827024846,0
5977522669,1
1367929382,0
7172378659,1
4017520408,0
8709505961,1
1814212542,0
8211815483,1
310483868,0
7733604414,0
5118360165,1
5807309460,0
9658611725,1
4318232621,1
850794565,1
348046320,0
2669186056,0
6471794076,0
7787895686,0
8096048303,1
2254950648,0
5085579956,0
2660242967,1
2522294625,1
8721567602,0
8976807747,1
3552838362,0
7231876610,0
7735429127,1
5499008636,0
3187355720,0
3153637680,0
3529532506,0
8694828628,0
2676376701,1
7850750240,0
1529891098,0
9506178578,0
941975441,1
6248629321,1
8911317959,1
1772064322,0
8879983385,1
8721799317,1
1891871234,0
6847563485,1
1959383155,1
638521433,1
2987259706,0
7720962117,1
8352595860,0
6529716280,0
4173077323,1
75000234,0
1230689762,0
6565559152,0
5584814587,1
6301817826,0
8004938638,0
2128058608,0
7106690564,0
7375164573,1
1147968280,0
2722145966,0
3553318027,1
3833757002,0
6022264105,1
7212131166,0
5738256273,1
3892480001,1
4006924299,1
3019665522,0
7585047993,1
9729094118,0
9605331408,0
564803234,0
5212003084,0
7952546551,1
4692607066,0
5810302299,1
1148387704,0
3299819752,0
6460964370,0
8768178527,1
151506457,1
2342863310,0
8938364344,0
3221086573,1
6437209375,1
3406497308,0
651817760,0
1995989556,0
3282258699,1
148974107,1
9946547981,1
6868774830,0
5779082044,0
654908793,1
7651279803,1
8879214838,0
366975628,0
2453469301,1
9625972706,0
48954565,1
9024224489,1
3015548539,1
4190646582,0
7598839108,0
5864151313,1
1680131061,1
1612620817,1
5874432057,1
8882713405,1
1641777276,0
4838405379,1
9029733286,0
2774361119,1
8139974677,1
9140195931,1
4984292988,0
5180453357,1
8160603055,1
5680031116,0
7187300585,1
4438254429,1
1630658501,1
3434036528,0
219489528,0
1719789091,1
7460979038,0
7271553597,1
8481321382,0
4607527978,0
4226864665,1
5538948625,1
7262277353,1
5281697446,0
6005442768,0
5250222241,1
4661066650,0
3612662389,1
2992412499,1
3228142040,0
595292185,1
5045304026,0
7320426023,1
8692232334,0
8278670126,0
1603296975,1
241982013,1
7817922041,1
2101994881,1
5615450134,0
9926064626,0
9141822570,0
3951196187,1
9173754863,1
1264075629,1
7526204178,0
7381736055,1
8465161021,1
2770670494,0
9203685366,0
7537072982,0
8374065004,0
5671734023,1
5541804881,1
2290652728,0
927504024,0
6775352674,0
8556790052,0
4789440364,0
1280319053,1
7016166494,0
6162526029,1
8835334620,0
8468664633,1
6835155707,1
9600328159,1
7443800288,0
3518739416,0
784145032,0
1232901197,1
5317814208,0
8959665187,1
6401148785,1
2958640634,0
4783598542,0
5206932734,0
7849929544,0
6660346488,0
2935714466,0
4023867035,1
4783342405,1
5695315910,0
1496369868,0
229281210,0
1673427661,1
9335237938,0
2886907245,1
9441701742,0
2041219024,0
1998522579,1
8837053487,1
2224279662,0
9989322770,0
3758902270,0
6474168211,1
3638655167,1
8899670240,0
9054171379,1
5748788480,0
9096644294,0
1089078189,1
4961734243,1
2616452424,0
8761891960,0
1932852673,1
8687766379,1
4886182247,1
2415783539,1
5573668752,0
8584697497,1
828300238,0
3333151440,0
742120575,1
1691669994,0
8947565678,0
2047678109,1
4157831498,0
8041644006,0
2805709922,0
7001281101,1
114195485,1
7331899941,1
51782254,0
2292851825,1
6209713710,0
8954063634,0
6146619103,1
2189759389,1
8323009386,0
568268281,1
995423056,0
4654462874,0
8853914746,0
6662949280,0
5561523224,0
2366659282,0
4424715684,0
4932920290,0
8063028378,0
2689029290,0
7844275850,0
1516652560,0
8469015962,0
2794884156,0
1915171722,0
4070790438,0
2250450226,0
1185898076,0
4932446238,0
7642340486,0
3226347547,1
949086534,0
9653532500,0
3716028740,0
1598593016,0
2385124461,1
9871507980,0
2212723471,1
1018023304,0
8184545760,0
5064979432,0
2496262738,0
7132038023,1
5474947574,0
4315456724,0
213091574,0
4526050433,1
2641891522,0
4996800442,0
5021073618,0
7036122565,1
2518025753,1
3109497181,1
4628895889,1
1097802046,0
2921396292,0
677321110,0
8409604285,1
3148829106,0
3970092566,0
9796403466,0
1977994509,1
965172191,1
3225804051,1
7943822733,1
5227735901,1
8262510534,0
5801899709,1
2140963745,1
5630301013,1
6223528135,1
5848683281,1
4937688712,0
2322958099,1
2157630820,0
5743554715,1
971930407,1
5313608527,1
7274482205,1
6043364638,0
356558497,1
2986120450,0
7372984751,1
2809894312,0
4232031781,1
9798730301,1
3464872674,0
9978039813,1
227880741,1
4619728374,0
6013465660,0
6475853503,1
6429248145,1
7978739844,0
2268455932,0
109275178,0
2940220082,0
572354295,1
8591800038,0
6646461501,1
470666985,1
1950491582,0
2102237290,0
642566367,1
720939693,1
7875713271,1
7333273420,0
5621140267,1
7343135438,0
2097011741,1
2827399777,1
1667520219,1
6222371267,1
4848952978,0
5451084114,0
7593083515,1
3256523589,1
6046429245,1
5487054835,1
6808612922,0
5392130875,1
750951900,0
3994879013,1
3959370358,0
9750207712,0
829293949,1
4781260150,0
4925465805,1
2364798498,0
8239984212,0
4515207086,0
3001422223,1
9243460405,1
2249379310,0
3602797308,0
7662811774,0
7400123013,1
3603618451,1
9688493299,1
4949429165,1
3494967707,1
450884536,0
4852915092,0
6787008342,0
2954692536,0
980855461,1
3194397539,1
609106902,0
740871354,0
6463440717,1
9548267478,0
5480667016,0
893372974,0
9659821614,0
6932097051,1
2073003986,0
5999057603,1
8124058614,0
859560859,1
396696848,0
6789685005,1
7083622326,0
2838917228,0
7913322783,1
3902724827,1
9618126437,1
9876122232,0
1553854712,0
4231333482,0
304638275,1
8206905730,0
3138035400,0
6561277915,1
5422598179,1
5775077102,0
3427113918,0
3960739697,1
2445750611,1
2454333739,1
7384508684,0
1951828578,0
7685417481,1
8333735014,0
6967671222,0
8729260590,0
64851581,1
250800206,0
5677294763,1
6550685216,0
4494889976,0
7615632464,0
9936619559,1
613879838,0
5983804132,0
1823392631,1
8338222004,0
2483956766,0
4644709252,0
3009383617,1
1874861447,1
5438397279,1
2119285426,0
4112107254,0
4164741880,0
4035241842,0
6257064753,1
9722826864,0
2334421053,1
1065290792,0
6192195313,1
6695593679,1
1959027237,1
5539472382,0
6877548393,1
3035825987,1
3747571458,0
357650921,1
3361005667,1
8393528350,0
17903274,0
6587389551,1
6947032770,0
1504681483,1
7269626682,0
7096300614,0
5705215449,1
9428792472,0
7723280674,0
7583705026,0
7843564465,1
7335478104,0
3064740764,0
1213619192,0
8352368096,0
6758786967,1
3703816222,0
6012719360,0
9284897203,1
1139596331,1
5396646847,1
2916206214,0
4238051487,1
279447745,1
5105530130,0
3916214923,1
8525153765,1
6824977103,1
9827812667,1
9599635825,1
6194111206,0
4775246299,1
8591192922,0
1912975890,0
1613036385,1
3550457367,1
7013572591,1
7561658979,1
7929773095,1
5506251148,0
8279662355,1
812744846,0
6153679650,0
2057518680,0
5593056675,1
6845472656,0
5652371667,1
6812944570,0
1575506362,0
4485282367,1
2770392323,1
9054212708,0
1836292972,0
4446285567,1
3087113538,0
1299352707,1
6669990288,0
4083209996,0
9528677635,1
6772878701,1
3379312091,1
4663001356,0
2409219459,1
7144415349,1
4705606332,0
1524795480,0
340469119,1
73799309,1
8744916641,1
7877358598,0
1678895054,0
4966732576,0
5576225038,0
1881127913,1
2365384132,0
1512839421,1
7497248552,0
6841485434,0
3711004305,1
5646254001,1
671312349,1
2585506326,0
6314859327,1
1814290097,1
2206756538,0
6406670089,1
1436859514,0
9941200947,1
7709098371,1
9090817204,0
6737603040,0
8938900071,1
1344286651,1
1319328995,1
6455018966,0
2943427214,0
7569296461,1
6514263842,0
4350127171,1
2988995207,1
9594366726,0
4176615508,0
4670443865,1
1806358192,0
6158517862,0
7637207636,0
6677232292,0
1285218190,0
6773877210,0
5104877709,1
5511071243,1
1133447224,0
8425159759,1
4804538296,0
8045344314,0
9201703146,0
432471970,0
3059966284,0
84234054,0
4889337750,0
4733249392,0
3949588456,0
116783519,1
7397829520,0
6798494878,0
1323349846,0
9689915734,0
982484868,0
3808483900,0
4422986760,0
9893648862,0
7326279151,1
1269351042,0
4412456556,0
2584801862,0
2554826268,0
1325026591,1
2352870962,0
5838824307,1
9500353304,0
417482773,1
5684120329,1
6091723887,1
6850671594,0
1636981880,0
5757411166,0
4245608369,1
2716090633,1
4661250788,0
5015272921,1
9592220084,0
9856439060,0
2404134302,0
7945518345,1
5726572254,0
6271196758,0
4209943226,0
7198801398,0
9274579278,0
8838253086,0
6472751074,0
5614040233,1
884618246,0
6275433792,0
6409220857,1
7491877109,1
3805375673,1
7318441284,0
8905499322,0
4490005176,0
8031706518,0
6237280879,1
9101922482,0
4028192421,1
130503733,1
8883452533,1
4322414685,1
1256699372,0
6781261293,1
7550604275,1
8197691800,0
399866339,1
603587748,0
4487993728,0
7370245606,0
4779626663,1
4910091800,0
4977262204,0
2206879157,1
6925319499,1
9323830496,0
2186380086,0
8004011101,1
6986895180,0
1478414384,0
5686906842,0
6167399516,0
9044133700,0
8634411821,1
1923740053,1
5664164554,0
6558774691,1
4503577709,1
4713962465,1
2617716149,1
637298845,1
3378194985,1
6828532190,0
8715849068,0
1033590127,1
2371887494,0
6012015375,1
1064408754,0
8595511580,0
1455541713,1
3731373161,1
2263425064,0
2943542838,0
7845223910,0
9346407857,1
1696206326,0
8893848241,1
3385973792,0
4917048265,1
9497071017,1
5855281246,0
933030073,1
8058879484,0
9963345374,0
9277724332,0
8073923658,0
4457662791,1
9049278378,0
6227846531,1
1679600437,1
500382237,1
4502612162,0
8488279562,0
7950800699,1
9559538326,0
2154227611,1
5120661420,0
8958711304,0
3553646753,1
2078579103,1
1480205770,0
8076795326,0
7637100964,0
3181401555,1
257321528,0
3113911009,1
4100369734,0
5702741366,0
9011852792,0
4771822015,1
4426384808,0
3705556233,1
5450540580,0
4794914452,0
3663186097,1
510660407,1
9438802692,0
7428414837,1
1173067538,0
8385685930,0
2951955992,0
4410041933,1
5981996632,0
3210450723,1
4489707737,1
6751482926,0
8245352348,0
1967224542,0
5027792679,1
1804154358,0
5777235602,0
2684128964,0
7906275747,1
950204924,0
2977391443,1
2301379407,1
8838468061,1
5102218424,0
2730278183,1
302305485,1
5717777133,1
5432456320,0
2877893002,0
8550411357,1
881951444,0
8567601374,0
9250082531,1
797562427,1
2883897012,0
5425275516,0
2527627843,1
870177886,0
1654557300,0
761023600,0
4098571627,1
7091801076,0
2706499801,1
2185076327,1
